dates,symbol,open,close,high,low,volume,adj_close
11/21/2024 0:00,RGT-USD,0.220506996,0.271072,0.271329999,0.220506996,2134,0.271072
11/21/2024 0:00,VEST-USD,0.000943,0.000985,0.000988,0.000942,0,0.000985
11/21/2024 0:00,CTP-USD,0.004663,0.004714,0.004747,0.004621,220643,0.004714
11/21/2024 0:00,MONI-USD,0.007335,0.007383,0.0075,0.006876,172586,0.007383
11/21/2024 0:00,RET20013-USD,0,0,0,0,1095166,0
11/21/2024 0:00,BTS-USD,0.001921,0.002048,0.002099,0.00192,65791,0.002048
11/21/2024 0:00,KAN-USD,0.000717,0.000711,0.00072,0.000708,197245,0.000711
11/21/2024 0:00,REV3L-USD,0.009883,0.008514,0.01212,0.00807,300792,0.008514
11/21/2024 0:00,PCX-USD,0.101616003,0.122187003,0.122605003,0.098678,106009,0.122187003
11/21/2024 0:00,BIZA-USD,0.001578,0.001583,0.001734,0.001539,1420397,0.001583
11/21/2024 0:00,VAI-USD,0.9995170235633852,1.001682043075561,1.002118945121765,0.9940220117568972,179236,1.001682043075561
11/21/2024 0:00,APM-USD,0.003413,0.003556,0.003639,0.003373,573443,0.003556
11/21/2024 0:00,RFOX-USD,0.001006,0.001196,0.001202,0.001006,434,0.001196
11/21/2024 0:00,IDEA-USD,0.000697,0.000828,0.000982,0.000661,633262,0.000828
11/21/2024 0:00,KUNCI-USD,0.001367,0.001234,0.001367,0.001232,5190,0.001234
11/22/2024 0:00,MANA-USD,0.413904995,0.454991013,0.455424994,0.405324996,158851189,0.454991013
11/22/2024 0:00,GRG-USD,1.185150027275085,1.225666999816894,1.232202053070068,1.077337026596069,230,1.225666999816894
11/22/2024 0:00,WSI20848-USD,0.009225,0.009035,0.009487,0.008962,80479,0.009035
11/22/2024 0:00,GO-USD,0.003378,0.003826,0.003871,0.002882,14347,0.003826
11/22/2024 0:00,LAND11245-USD,1.440194964408874,1.428357005119323,1.467646003,1.418215990066528,96912,1.428357005119323
11/22/2024 0:00,PKT9523-USD,0.001027,0.001011,0.001036,0.001004,1359,0.001011
11/22/2024 0:00,CHEEMS-USD,0.000666,0.000634,0.000754,0.000634,52189,0.000634
11/22/2024 0:00,CPU8295-USD,0.01112,0.011184,0.01127,0.010999,29708,0.011184
11/22/2024 0:00,VSP-USD,0.321741998,0.301064014,0.322082996,0.300884992,5017,0.301064014
11/22/2024 0:00,LUCA-USD,1.8937040567398071,1.985473036766052,2.097111940383911,1.805858969688415,243071,1.985473036766052
11/22/2024 0:00,SYLO-USD,0.000834,0.000907,0.000908,0.000829,1273536,0.000907
11/22/2024 0:00,DINGO16185-USD,9.000000318337698e-06,9.999999747378752e-06,9.999999747378752e-06,7.999999979801942e-06,190229,9.999999747378752e-06
11/22/2024 0:00,OXB-USD,0.480861008,0.493734002,0.5032160282135011,0.480861008,7364,0.493734002
11/22/2024 0:00,TKS-USD,0.010165,0.010167,0.010169,0.010153,15,0.010167
11/22/2024 0:00,AKITA-USD,0,0,0,0,233079,0
11/22/2024 0:00,BBS18184-USD,0.028472001,0.029196,0.029204,0.028077999,70,0.029196
11/22/2024 0:00,GZONE-USD,0.008028,0.008004,0.008138,0.007988,2768,0.008004
11/22/2024 0:00,MTD21418-USD,0.028581999,0.028162001,0.030292001,0.027689001,25055,0.028162001
11/22/2024 0:00,JOY-USD,0.004528,0.004538,0.004596,0.004505,108956,0.004538
11/22/2024 0:00,TOWER-USD,0.001502,0.001452,0.001516,0.001439,24612,0.001452
11/22/2024 0:00,LCC-USD,0.00197,0.001979,0.001992,0.001945,0,0.001979
11/22/2024 0:00,TENT-USD,0.114054002,0.113260999,0.115620002,0.111633003,0,0.113260999
11/22/2024 0:00,BTR4167-USD,0.046909999,0.045970999,0.047913998,0.042645998,12525811,0.045970999
11/22/2024 0:00,XPM-USD,0.038417999,0.038608,0.038846999,0.037955999,12,0.038608
11/22/2024 0:00,IMT-USD,0.000509,0.000511,0.000514,0.000503,0,0.000511
11/22/2024 0:00,RBW-USD,0.030553,0.030555001,0.030563001,0.030509001,0,0.030555001
11/22/2024 0:00,DDX-USD,0.106178001,0.108875997,0.108907998,0.104866996,125,0.108875997
11/22/2024 0:00,GSWAP-USD,0.177076995,0.185458004,0.185458004,0.177076995,13282,0.185458004
11/22/2024 0:00,VERSE22929-USD,0.000197,0.000202,0.000202,0.000191,78524,0.000202
11/22/2024 0:00,SIN12813-USD,0.002934,0.002917,0.002936,0.002911,147222,0.002917
11/22/2024 0:00,SHIBDOGE-USD,0,0,0,0,128872,0
11/22/2024 0:00,WALV-USD,0.008391,0.008383,0.008669,0.008198,374373,0.008383
11/22/2024 0:00,BWO-USD,0.002607,0.002587,0.002977,0.002383,202110,0.002587
11/22/2024 0:00,WBCH-USD,465.2794189453125,448.99261474609375,465.2794189453125,448.99261474609375,0,448.99261474609375
11/22/2024 0:00,MOOV-USD,0.001791,0.001918,0.001932,0.001763,695839,0.001918
11/22/2024 0:00,WWDOGE-USD,0.387843996,0.412469,0.417737991,0.057216,264746,0.412469
11/22/2024 0:00,WWY-USD,0.00125,0.001358,0.001373,0.001218,1691693,0.001358
11/22/2024 0:00,BLT12182-USD,0.00289,0.007321,0.007477,0.002799,60717,0.007321
11/22/2024 0:00,IMPT22985-USD,0.004964,0.004878,0.004974,0.004793,198716,0.004878
11/22/2024 0:00,PPT-USD,0.147246003,0.142891005,0.172487006,0.115158997,97841,0.142891005
11/22/2024 0:00,MNFT17543-USD,1.2999999853491312e-05,1.1000000085914502e-05,1.2999999853491312e-05,1.1000000085914502e-05,9357,1.1000000085914502e-05
11/22/2024 0:00,LITH-USD,0.000232,0.000231,0.000241,0.000218,176346,0.000231
11/22/2024 0:00,XRP-USD,1.250239014625549,1.469019055366516,1.496906995773315,1.247560977935791,19984456169,1.469019055366516
11/22/2024 0:00,UMB-USD,0.007751,0.007577,0.007994,0.007576,215681,0.007577
11/22/2024 0:00,FNCY-USD,0.006351,0.006208,0.006679,0.006116,5775,0.006208
11/22/2024 0:00,SPH-USD,0.001149,0.001603,0.002446,0.001148,4226,0.001603
11/22/2024 0:00,HAM-USD,0,0,0,0,132273,0
11/22/2024 0:00,COVAL-USD,0.002106,0.001884,0.002106,0.001838,12228,0.001884
11/22/2024 0:00,BNUSD-USD,,,,,,
11/22/2024 0:00,POLK-USD,0.025131,0.024383999,0.026089,0.024033999,153430,0.024383999
11/22/2024 0:00,DAD-USD,0.003963,0.003902,0.004945,0.002919,155164,0.003902
11/22/2024 0:00,MINT10977-USD,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,2557,3.000000106112566e-06
11/22/2024 0:00,CPH-USD,0.005706,0.006531,0.00727,0.00542,5603,0.006531
11/22/2024 0:00,PRX18094-USD,0.246435001,0.292273015,0.306780994,0.245905995,297570,0.292273015
11/22/2024 0:00,GOVI-USD,0.084926002,0.085744999,0.087236002,0.084711,1330,0.085744999
11/22/2024 0:00,FB11308-USD,0.5880299806594841,0.585923016,0.591749012,0.582054973,4941212,0.585923016
11/22/2024 0:00,KICK-USD,0.01847,0.018251,0.018691,0.018211,1,0.018251
11/22/2024 0:00,DFYN-USD,0.006303,0.006264,0.006318,0.006208,84941,0.006264
11/22/2024 0:00,NVIR-USD,0.001428,0.001403,0.001483,0.001329,59160,0.001403
11/22/2024 0:00,WEST-USD,0.010312,0.010263,0.011035,0.009293,4963,0.010263
11/22/2024 0:00,MENGO-USD,0.346062988,0.341654986,0.371661991,0.330211997,419023,0.341654986
11/22/2024 0:00,NFTX-USD,24.222583770751957,23.71508407592773,24.95793342590332,23.71508407592773,1062,23.71508407592773
11/22/2024 0:00,MIR7857-USD,0.027944,0.025557,0.033092,0.023568001,590611,0.025557
11/22/2024 0:00,XEP-USD,0.000398,0.000352,0.000404,0.000335,210825,0.000352
11/22/2024 0:00,CARR21704-USD,0.003855,0.003819,0.0042,0.003448,182048,0.003819
11/22/2024 0:00,GAME10861-USD,0.057810999,0.060398001,0.060568999,0.056646999,95770,0.060398001
11/22/2024 0:00,TRIX-USD,0.000985,0.00099,0.000996,0.000973,0,0.00099
11/22/2024 0:00,RIDE-USD,0.002658,0.002571,0.002658,0.002376,23132,0.002571
11/22/2024 0:00,OOE-USD,0.009053,0.01032,0.010972,0.009002,272827,0.01032
11/22/2024 0:00,OLE-USD,0.011166,0.010614,0.011185,0.01057,254798,0.010614
11/22/2024 0:00,URUS-USD,2.471715927124023,2.4885571,2.54072094,2.471050977706909,897,2.4885571
11/22/2024 0:00,GXA-USD,0.001755,0.001709,0.001783,0.001678,44060,0.001709
11/22/2024 0:00,FUND-USD,0.061990999,0.067019001,0.077615999,0.061988998,25003,0.067019001
11/22/2024 0:00,AXIS8849-USD,0.005765,0.005786,0.005805,0.005721,367,0.005786
11/22/2024 0:00,BRWL-USD,0.001691,0.001659,0.001762,0.001634,364781,0.001659
11/22/2024 0:00,FCON-USD,0.000122,0.000124,0.000144,0.000122,142059,0.000124
11/22/2024 0:00,LAMB-USD,0.00164,0.001586,0.001655,0.001567,949865,0.001586
11/22/2024 0:00,PORNROCKET-USD,0,0,0,0,915,0
11/22/2024 0:00,RING-USD,0.00234,0.002297,0.002382,0.002294,60193,0.002297
11/22/2024 0:00,ETHAX-USD,0.030015999,0.030019,0.030027,0.029978,116,0.030019
11/22/2024 0:00,HZN-USD,0.011989,0.012393,0.012393,0.011714,49108,0.012393
11/22/2024 0:00,DARK-USD,0.023095001,0.024545001,0.024768,0.023023,344794,0.024545001
11/22/2024 0:00,FLAME-USD,0.022390001,0.021871001,0.022740999,0.021625999,199288,0.021871001
11/22/2024 0:00,LSS-USD,0.056132,0.055417001,0.057427,0.054209001,59830,0.055417001
11/22/2024 0:00,MNTL-USD,0.002904,0.002841,0.002909,0.002696,103045,0.002841
11/22/2024 0:00,RGT-USD,0.271072,0.241028994,0.271072,0.222634003,4649,0.241028994
11/22/2024 0:00,VEST-USD,0.000985,0.00099,0.000996,0.000973,0,0.00099
11/22/2024 0:00,CTP-USD,0.004714,0.0047,0.004733,0.004696,158866,0.0047
11/22/2024 0:00,MONI-USD,0.007383,0.006766,0.007549,0.006618,145962,0.006766
11/22/2024 0:00,RET20013-USD,0,0,0,0,1209083,0
11/22/2024 0:00,BTS-USD,0.002048,0.00209,0.002142,0.002,73721,0.00209
11/22/2024 0:00,KAN-USD,0.000712,0.000714,0.000718,0.000708,154286,0.000714
11/22/2024 0:00,REV3L-USD,0.008515,0.007846,0.008682,0.007027,162102,0.007846
11/22/2024 0:00,PCX-USD,0.122188002,0.113829002,0.125811994,0.111348003,80571,0.113829002
11/22/2024 0:00,BIZA-USD,0.001583,0.001588,0.001722,0.001495,1285957,0.001588
11/22/2024 0:00,VAI-USD,1.001682043075561,0.9997810125350952,1.001868963241577,0.9983999729156492,99889,0.9997810125350952
11/22/2024 0:00,APM-USD,0.003556,0.003457,0.00357,0.003415,176246,0.003457
11/22/2024 0:00,RFOX-USD,0.001196,0.001294,0.001294,0.001157,898,0.001294
11/22/2024 0:00,IDEA-USD,0.000828,0.000803,0.000951,0.000766,314223,0.000803
11/22/2024 0:00,KUNCI-USD,0.001234,0.001148,0.001234,0.001148,3232,0.001148
11/23/2024 0:00,MANA-USD,0.454991013,0.525462985,0.5528789758682251,0.449883997,376599026,0.525462985
11/23/2024 0:00,GRG-USD,1.228351950645446,1.2842680215835571,1.2842680215835571,1.228351950645446,118,1.2842680215835571
11/23/2024 0:00,WSI20848-USD,0.009035,0.009945,0.01053,0.008999,150549,0.009945
11/23/2024 0:00,GO-USD,0.003826,0.003869,0.003876,0.001946,50948,0.003869
11/23/2024 0:00,LAND11245-USD,1.428357005119323,1.500890016555786,1.537894010543823,1.428336977958679,115155,1.500890016555786
11/23/2024 0:00,PKT9523-USD,0.001011,0.001025,0.001041,0.001011,2409,0.001025
11/23/2024 0:00,CHEEMS-USD,0.000634,0.001093,0.001109,0.00063,57948,0.001093
11/23/2024 0:00,CPU8295-USD,0.011184,0.011034,0.011202,0.010956,35013,0.011034
11/23/2024 0:00,VSP-USD,0.301064014,0.299086988,0.316154003,0.29904899,1703,0.299086988
11/23/2024 0:00,LUCA-USD,1.983559012413025,1.936524987220764,1.983618974685669,1.875751972198486,125109,1.936524987220764
11/23/2024 0:00,SYLO-USD,0.000907,0.000957,0.001003,0.000907,1179515,0.000957
11/23/2024 0:00,DINGO16185-USD,9.000000318337698e-06,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,159281,9.000000318337698e-06
11/23/2024 0:00,OXB-USD,0.493734002,0.518998027,0.5291619896888731,0.493734002,4935,0.518998027
11/23/2024 0:00,TKS-USD,0.010167,0.010165,0.010178,0.010161,15,0.010165
11/23/2024 0:00,AKITA-USD,0,0,0,0,388562,0
11/23/2024 0:00,BBS18184-USD,0.029196,0.029865,0.030733,0.029126,72,0.029865
11/23/2024 0:00,GZONE-USD,0.008004,0.007863,0.008499,0.007844,3445,0.007863
11/23/2024 0:00,MTD21418-USD,0.028162001,0.029642001,0.029747,0.027760001,12891,0.029642001
11/23/2024 0:00,JOY-USD,0.004538,0.004551,0.004563,0.004512,112287,0.004551
11/23/2024 0:00,TOWER-USD,0.001452,0.001458,0.001534,0.001413,38706,0.001458
11/23/2024 0:00,LCC-USD,0.001979,0.006844,0.006868,0.001973,3919,0.006844
11/23/2024 0:00,TENT-USD,0.113260999,0.114583001,0.117288001,0.113107003,0,0.114583001
11/23/2024 0:00,BTR4167-USD,0.045970999,0.047619,0.050112002,0.045304999,13184830,0.047619
11/23/2024 0:00,XPM-USD,0.038608,0.038139001,0.038608,0.037935998,981,0.038139001
11/23/2024 0:00,IMT-USD,0.000511,0.000506,0.000512,0.000503,0,0.000506
11/23/2024 0:00,RBW-USD,0.030555001,0.030547,0.030593,0.030541999,0,0.030547
11/23/2024 0:00,DDX-USD,0.108875997,0.111371003,0.114609003,0.108617,128,0.111371003
11/23/2024 0:00,GSWAP-USD,0.185458004,0.185772002,0.199125007,0.185458004,20596,0.185772002
11/23/2024 0:00,VERSE22929-USD,0.000202,0.000201,0.000209,0.0002,85428,0.000201
11/23/2024 0:00,SIN12813-USD,0.002917,0.003003,0.003051,0.002902,211492,0.003003
11/23/2024 0:00,SHIBDOGE-USD,0,0,0,0,132928,0
11/23/2024 0:00,WALV-USD,0.008383,0.007704,0.008383,0.007638,442662,0.007704
11/23/2024 0:00,BWO-USD,0.002587,0.002402,0.00342,0.002373,145141,0.002402
11/23/2024 0:00,WBCH-USD,448.99261474609375,448.99261474609375,448.99261474609375,448.99261474609375,0,448.99261474609375
11/23/2024 0:00,MOOV-USD,0.001916,0.001957,0.001973,0.001878,517026,0.001957
11/23/2024 0:00,WWDOGE-USD,0.412469,0.430858999,0.475998998,0.166495994,327859,0.430858999
11/23/2024 0:00,WWY-USD,0.001361,0.001437,0.001717,0.001358,3236638,0.001437
11/23/2024 0:00,BLT12182-USD,0.007321,0.005058,0.00738,0.005048,53424,0.005058
11/23/2024 0:00,IMPT22985-USD,0.004878,0.005086,0.005154,0.004869,662409,0.005086
11/23/2024 0:00,PPT-USD,0.142891005,0.119630001,0.152143002,0.087374002,100243,0.119630001
11/23/2024 0:00,MNFT17543-USD,1.1000000085914502e-05,1.1000000085914502e-05,1.1000000085914502e-05,1.1000000085914502e-05,32803,1.1000000085914502e-05
11/23/2024 0:00,LITH-USD,0.000231,0.000235,0.000256,0.00023,188345,0.000235
11/23/2024 0:00,XRP-USD,1.4690320491790771,1.469007968902588,1.6216150522232051,1.4275000095367432,15468388183,1.469007968902588
11/23/2024 0:00,UMB-USD,0.007577,0.009032,0.009724,0.007499,370025,0.009032
11/23/2024 0:00,FNCY-USD,0.006208,0.006,0.006558,0.005463,33213,0.006
11/23/2024 0:00,SPH-USD,0.001603,0.001301,0.001999,0.001299,1539,0.001301
11/23/2024 0:00,HAM-USD,0,0,0,0,167598,0
11/23/2024 0:00,COVAL-USD,0.001885,0.002294,0.002321,0.001863,15764,0.002294
11/23/2024 0:00,BNUSD-USD,,,,,,
11/23/2024 0:00,POLK-USD,0.024383999,0.026885999,0.028036,0.023980999,156459,0.026885999
11/23/2024 0:00,DAD-USD,0.003902,0.00294,0.003905,0.002896,30613,0.00294
11/23/2024 0:00,MINT10977-USD,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,2530,3.000000106112566e-06
11/23/2024 0:00,CPH-USD,0.00653,0.005117,0.006961,0.004936,4656,0.005117
11/23/2024 0:00,PRX18094-USD,0.292273015,0.297318995,0.334704012,0.292236,172677,0.297318995
11/23/2024 0:00,GOVI-USD,0.085744999,0.088005997,0.088017002,0.085051998,4005,0.088005997
11/23/2024 0:00,FB11308-USD,0.585923016,0.5879660248756401,0.6038579940795891,0.581821978,3182817,0.5879660248756401
11/23/2024 0:00,KICK-USD,0.018251,0.018288,0.019001,0.018251,4,0.018288
11/23/2024 0:00,DFYN-USD,0.006261,0.00647,0.006534,0.006261,275613,0.00647
11/23/2024 0:00,NVIR-USD,0.001403,0.001582,0.001661,0.001403,59374,0.001582
11/23/2024 0:00,WEST-USD,0.010263,0.011818,0.012029,0.010237,4585,0.011818
11/23/2024 0:00,MENGO-USD,0.341654986,0.345420003,0.365004003,0.338595003,247155,0.345420003
11/23/2024 0:00,NFTX-USD,23.71508407592773,24.098804473876957,24.098804473876957,23.71508407592773,186,24.098804473876957
11/23/2024 0:00,MIR7857-USD,0.025350001,0.024608999,0.027933,0.024277,336852,0.024608999
11/23/2024 0:00,XEP-USD,0.000352,0.000395,0.000482,0.000352,243494,0.000395
11/23/2024 0:00,CARR21704-USD,0.003819,0.003955,0.003983,0.003557,123937,0.003955
11/23/2024 0:00,GAME10861-USD,0.060398001,0.061122,0.061606999,0.059312001,158627,0.061122
11/23/2024 0:00,TRIX-USD,0.00099,0.000978,0.00099,0.000973,0,0.000978
11/23/2024 0:00,RIDE-USD,0.002712,0.002782,0.0029,0.002689,24851,0.002782
11/23/2024 0:00,OOE-USD,0.010287,0.010738,0.011337,0.01015,296247,0.010738
11/23/2024 0:00,OLE-USD,0.010614,0.011886,0.012234,0.0106,236740,0.011886
11/23/2024 0:00,URUS-USD,2.4885571,2.585015058517456,2.659100056,2.488256931304931,6684,2.585015058517456
11/23/2024 0:00,GXA-USD,0.001709,0.001709,0.001759,0.001517,110410,0.001709
11/23/2024 0:00,FUND-USD,0.067019001,0.056083001,0.077343002,0.051578999,22618,0.056083001
11/23/2024 0:00,AXIS8849-USD,0.005786,0.005735,0.005791,0.005713,365,0.005735
11/23/2024 0:00,BRWL-USD,0.001666,0.001632,0.001734,0.001613,420818,0.001632
11/23/2024 0:00,FCON-USD,0.000125,0.000128,0.000137,0.000123,149639,0.000128
11/23/2024 0:00,LAMB-USD,0.001586,0.001671,0.00177,0.001586,1641544,0.001671
11/23/2024 0:00,PORNROCKET-USD,0,0,0,0,537,0
11/23/2024 0:00,RING-USD,0.002297,0.002379,0.002681,0.002247,73982,0.002379
11/23/2024 0:00,ETHAX-USD,0.030019,0.030014001,0.030052001,0.030002,116,0.030014001
11/23/2024 0:00,HZN-USD,0.012393,0.013199,0.013272,0.012223,71638,0.013199
11/23/2024 0:00,DARK-USD,0.024545001,0.026148001,0.027728001,0.024266001,137729,0.026148001
11/23/2024 0:00,FLAME-USD,0.021871001,0.023025,0.023068,0.021745,152941,0.023025
11/23/2024 0:00,LSS-USD,0.055417001,0.069733001,0.071291998,0.055178002,289571,0.069733001
11/23/2024 0:00,MNTL-USD,0.002841,0.003025,0.003041,0.002695,28973,0.003025
11/23/2024 0:00,RGT-USD,0.241028994,0.271236986,0.273885995,0.238233998,3548,0.271236986
11/23/2024 0:00,VEST-USD,0.00099,0.000978,0.00099,0.000973,0,0.000978
11/23/2024 0:00,CTP-USD,0.0047,0.004655,0.004764,0.004644,241106,0.004655
11/23/2024 0:00,MONI-USD,0.006766,0.00667,0.006809,0.00651,156310,0.00667
11/23/2024 0:00,RET20013-USD,0,0,0,0,913082,0
11/23/2024 0:00,BTS-USD,0.00209,0.001996,0.002122,0.001957,87076,0.001996
11/23/2024 0:00,KAN-USD,0.000715,0.000747,0.000752,0.000714,266316,0.000747
11/23/2024 0:00,REV3L-USD,0.007882,0.00763,0.008309,0.006945,173873,0.00763
11/23/2024 0:00,PCX-USD,0.113829002,0.118885003,0.118886001,0.107280001,93072,0.118885003
11/23/2024 0:00,BIZA-USD,0.001588,0.001693,0.001749,0.001511,709770,0.001693
11/23/2024 0:00,VAI-USD,0.9997810125350952,0.999123991,1.012850999832153,0.9990040063858032,728510,0.999123991
11/23/2024 0:00,APM-USD,0.003457,0.003503,0.003587,0.003373,308888,0.003503
11/23/2024 0:00,RFOX-USD,0.001294,0.00135,0.00143,0.001294,120,0.00135
11/23/2024 0:00,IDEA-USD,0.000803,0.000965,0.000981,0.000785,410334,0.000965
11/23/2024 0:00,KUNCI-USD,0.001148,0.001104,0.001148,0.001101,5405,0.001104
11/24/2024 13:52,BIZA-USD,0.001692901,0.001455841,0.001734958,0.001455841,1142636,0.001455841
11/24/2024 13:56,GRG-USD,1.284267663955688,1.133036136627197,1.288539529,1.133031129837036,14,1.133036136627197
11/24/2024 13:56,WSI20848-USD,0.009944904,0.010012614,0.010330033,0.009785137,81946,0.010012614
11/24/2024 13:56,LAND11245-USD,1.500898361206054,1.653545379638671,1.679651141166687,1.498233079910278,205012,1.653545379638671
11/24/2024 13:56,PKT9523-USD,0.001025453,0.001017797,0.001031844,0.001017797,1525,0.001017797
11/24/2024 13:56,CHEEMS-USD,0.000916572,0.000816659,0.000940973,0.000813525,102930,0.000816659
11/24/2024 13:56,CPU8295-USD,0.011034335,0.011027564,0.011118693,0.010711912,33214,0.011027564
11/24/2024 13:56,VSP-USD,0.299087197,0.288253397,0.299506158,0.288190305,1867,0.288253397
11/24/2024 13:56,LUCA-USD,1.928541779518127,1.841403484344482,1.955628633499145,1.832920432090759,202828,1.841403484344482
11/24/2024 13:56,SYLO-USD,0.000957311,0.000983962,0.000984573,0.000956104,1148427,0.000983962
11/24/2024 13:56,DINGO16185-USD,9.065359336091204e-06,1.085763324226718e-05,1.162206808658083e-05,8.945568879425991e-06,178050,1.085763324226718e-05
11/24/2024 13:56,OXB-USD,0.518998265,0.523340523,0.548375785,0.518998265,7009,0.523340523
11/24/2024 13:56,TKS-USD,0.010165024,0.010163397,0.010169144,0.010159455,14,0.010163397
11/24/2024 13:56,AKITA-USD,1.092800658852866e-07,1.034591150528285e-07,1.1162082813598313e-07,1.017701336536447e-07,342432,1.034591150528285e-07
11/24/2024 13:56,BBS18184-USD,0.029864926,0.029223653,0.03030137,0.028938545,69,0.029223653
11/24/2024 13:56,GZONE-USD,0.007863254,0.007934297,0.008249507,0.007848937,6394,0.007934297
11/24/2024 13:56,MTD21418-USD,0.029642384,0.027426928,0.029656941,0.027426928,15497,0.027426928
11/24/2024 13:56,JOY-USD,0.004551402,0.004528667,0.00457684,0.00451528,155792,0.004528667
11/24/2024 13:56,TOWER-USD,0.001458892,0.001524956,0.001610251,0.001456978,36566,0.001524956
11/24/2024 13:56,TENT-USD,0.114583261,0.11252702,0.11599227,0.111909971,3323,0.11252702
11/24/2024 13:56,BTR4167-USD,0.047619164,0.045894053,0.048271418,0.045175955,12423886,0.045894053
11/24/2024 13:56,XPM-USD,0.03813884,0.038001694,0.038461808,0.037646893,0,0.038001694
11/24/2024 13:56,IMT-USD,0.000505876,0.000503024,0.000510331,0.000500276,6,0.000503024
11/24/2024 13:56,RBW-USD,0.030547181,0.030545237,0.0305619,0.030537821,2,0.030545237
11/24/2024 13:56,DDX-USD,0.111370869,0.108979464,0.112998433,0.107916251,124,0.108979464
11/24/2024 13:56,GSWAP-USD,0.185772464,0.187497288,0.190806821,0.185772464,14935,0.187497288
11/24/2024 13:56,VERSE22929-USD,0.000201253,0.000196014,0.000205638,0.000195745,65730,0.000196014
11/24/2024 13:56,SIN12813-USD,0.00300337,0.003053155,0.003144473,0.002995177,281869,0.003053155
11/24/2024 13:56,SHIBDOGE-USD,3.299999996088861e-17,3.10514536052893e-17,3.299999996088861e-17,3.0999999662466046e-17,121734,3.10514536052893e-17
11/24/2024 13:56,WALV-USD,0.007703861,0.007087423,0.007730378,0.006968678,361402,0.007087423
11/24/2024 13:56,BWO-USD,0.002402372,0.002450302,0.0026038,0.002379605,133405,0.002450302
11/24/2024 13:56,WBCH-USD,448.99261474609375,448.99261474609375,448.99261474609375,448.99261474609375,136,448.99261474609375
11/24/2024 13:56,MOOV-USD,0.001958049,0.001919808,0.001962635,0.001829866,491493,0.001919808
11/24/2024 13:56,WWDOGE-USD,0.430859298,0.418775916,0.450800925,0.310245603,337835,0.418775916
11/24/2024 13:56,WWY-USD,0.001430941,0.001327361,0.001498207,0.001290454,2568100,0.001327361
11/24/2024 13:56,BLT12182-USD,0.005058035,0.005593599,0.005952005,0.004993489,18179,0.005593599
11/24/2024 13:56,IMPT22985-USD,0.00508506,0.004954239,0.005209742,0.004928157,627873,0.004954239
11/24/2024 13:56,MNFT17543-USD,1.1278537385805972e-05,1.1234725207032172e-05,1.1407954843889451e-05,1.1212531717319502e-05,13731,1.1234725207032172e-05
11/24/2024 13:56,LITH-USD,0.000235338,0.000235133,0.000250246,0.000233895,209344,0.000235133
11/24/2024 13:56,UMB-USD,0.009031693,0.008920946,0.009112197,0.008651557,307333,0.008920946
11/24/2024 13:56,FNCY-USD,0.006000374,0.006246725,0.006364217,0.005754697,16214,0.006246725
11/24/2024 13:56,SPH-USD,0.001300985,0.00127958,0.001301834,0.001279475,1451,0.00127958
11/24/2024 13:56,HAM-USD,1.454822595725602e-09,1.402079341517037e-09,1.501122670610755e-09,1.373089753009537e-09,141571,1.402079341517037e-09
11/24/2024 13:56,COVAL-USD,0.002293246,0.00250386,0.002615014,0.002232552,32381,0.00250386
11/24/2024 13:56,BNUSD-USD,0.997386575,0.995114446,1.006883025169372,0.989109039,386518,0.995114446
11/24/2024 13:56,POLK-USD,0.026886083,0.026579555,0.027911071,0.026176283,154473,0.026579555
11/24/2024 13:56,DAD-USD,0.002940511,0.003857866,0.00398449,0.002940511,33445,0.003857866
11/24/2024 13:56,MINT10977-USD,2.659601022969582e-06,2.662620545379468e-06,2.790456619550241e-06,2.63362471741857e-06,3730,2.662620545379468e-06
11/24/2024 13:56,CPH-USD,0.005116873,0.005003441,0.005116873,0.004450557,7318,0.005003441
11/24/2024 13:56,PRX18094-USD,0.297322839,0.311736763,0.337808937,0.29718703,195152,0.311736763
11/24/2024 13:56,GOVI-USD,0.088006295,0.087539673,0.089027181,0.087539673,718,0.087539673
11/24/2024 13:56,FB11308-USD,0.587965548,0.589702249,0.595123053,0.5877523422241211,3266766,0.589702249
11/24/2024 13:56,KICK-USD,0.018287634,0.017087113,0.018430015,0.017087113,9,0.017087113
11/24/2024 13:56,DFYN-USD,0.006462197,0.006677014,0.006878061,0.00646196,242854,0.006677014
11/24/2024 13:56,NVIR-USD,0.001577032,0.001604455,0.001679308,0.001530955,77896,0.001604455
11/24/2024 13:56,WEST-USD,0.011818365,0.011464548,0.011931102,0.011374162,5724,0.011464548
11/24/2024 13:56,MENGO-USD,0.345429361,0.341559887,0.355084211,0.336423188,222889,0.341559887
11/24/2024 13:56,NFTX-USD,24.098804473876957,24.098804473876957,24.098804473876957,24.098804473876957,154,24.098804473876957
11/24/2024 13:56,XEP-USD,0.000394866,0.000360504,0.00039528,0.000357964,213019,0.000360504
11/24/2024 13:56,CARR21704-USD,0.003954913,0.003809774,0.00395543,0.003636534,139050,0.003809774
11/24/2024 13:56,GAME10861-USD,0.061113834,0.061701696,0.063775696,0.060051877,222607,0.061701696
11/24/2024 13:56,TRIX-USD,0.000977951,0.000974484,0.000986069,0.000965305,11,0.000974484
